composer	composer_first	work_group	work catalogue	opus	no	mov	title	composition	publication	source	display_year	Fbb	Cbb	Gbb	Dbb	Abb	Ebb	Bbb	Fb	Cb	Gb	Db	Ab	Eb	Bb	F	C	G	D	A	E	B	F#	C#	G#	D#	A#	E#	B#	F##	C##	G##	D##	A##	E##	B##
Schubert	Franz	Die schöne Müllerin	D. 795		19		Der Müller und der Bach		1823.0	OSLC	1823.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	44.0	175.0	306.0	181.0	285.0	419.0	422.0	304.0	51.0	57.0	161.0	32.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Die schöne Müllerin	D. 795		20		Des Baches Wiegenlied		1823.0	OSLC	1823.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	51.0	57.0	198.0	380.0	496.0	381.0	301.0	303.0	241.0	140.0	82.0	47.0	17.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		1		Liebesbotschaft		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	88.0	109.0	448.0	555.0	381.0	497.0	739.0	686.0	379.0	166.0	165.0	182.0	113.0	37.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		2		Kriegers Ahnung		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	16.0	30.0	51.0	135.0	83.0	49.0	282.0	418.0	276.0	172.0	186.0	198.0	205.0	67.0	16.0	52.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		3		Frühlingssehnsucht		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	24.0	107.0	116.0	149.0	79.0	117.0	75.0	41.0	8.0	19.0	6.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		4		Ständchen		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	8.0	72.0	218.0	252.0	149.0	195.0	342.0	269.0	246.0	81.0	44.0	112.0	67.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		5		Aufenthalt		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	41.0	193.0	106.0	77.0	337.0	654.0	535.0	404.0	311.0	347.0	346.0	126.0	54.0	42.0	19.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		6		In der Ferne		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	105.0	99.0	52.0	62.0	186.0	119.0	38.0	5.0	16.0	56.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		7		Abschied		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	31.0	93.0	114.0	98.0	258.0	403.0	552.0	349.0	214.0	242.0	225.0	104.0	42.0	21.0	19.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		8		Der Atlas		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	35.0	190.0	245.0	342.0	202.0	118.0	163.0	133.0	28.0	35.0	7.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		9		Ihr Bild		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	18.0	72.0	282.0	394.0	356.0	237.0	201.0	227.0	140.0	43.0	18.0	21.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		10		Das Fischermädchen		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	105.0	85.0	57.0	252.0	542.0	597.0	287.0	153.0	240.0	225.0	90.0	25.0	18.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		11		Die Stadt		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	20.0	81.0	90.0	100.0	273.0	282.0	336.0	207.0	96.0	144.0	146.0	37.0	8.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		12		Am Meer		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	35.0	51.0	35.0	213.0	402.0	453.0	237.0	148.0	308.0	188.0	67.0	33.0	38.0	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		13		Der Doppelgänger		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	35.0	111.0	61.0	284.0	657.0	650.0	463.0	339.0	474.0	422.0	217.0	63.0	46.0	42.0	16.0	4.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schubert	Franz	Schwanengesang	D. 957		14		Die Taubenpost		1828.0	OSLC	1828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	0.0	18.0	70.0	112.0	85.0	70.0	96.0	135.0	86.0	14.0	10.0	30.0	23.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Clara	Sechs Lieder	Op.	13	1		Ich stand in dunklein Träumen		1844.0	OSLC	1844.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0	68.0	94.0	128.0	361.0	664.0	866.0	455.0	271.0	399.0	337.0	95.0	80.0	29.0	42.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Clara	Sechs Lieder	Op.	13	2		Sie liebten sich beide		1844.0	OSLC	1844.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	35.0	21.0	99.0	136.0	112.0	163.0	201.0	228.0	87.0	10.0	15.0	62.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Clara	Sechs Lieder	Op.	13	3		Liebeszauber		1844.0	OSLC	1844.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	55.0	128.0	109.0	398.0	582.0	963.0	612.0	280.0	355.0	387.0	107.0	91.0	40.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Clara	Sechs Lieder	Op.	13	4		Der Mond kommt still gegangen		1844.0	OSLC	1844.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	59.0	228.0	140.0	92.0	66.0	91.0	100.0	31.0	13.0	7.0	15.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Clara	Sechs Lieder	Op.	13	5		Ich hab' in Deinem Auge		1844.0	OSLC	1844.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	46.0	87.0	143.0	90.0	61.0	205.0	164.0	80.0	38.0	25.0	34.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Clara	Sechs Lieder	Op.	13	6		Die stille Lotosblume		1844.0	OSLC	1844.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	137.0	212.0	283.0	244.0	144.0	234.0	250.0	43.0	70.0	78.0	3.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Clara	Sechs Lieder	Op.	23	1		Was weinst du, Blümlein?	1853.0		OSLC	1853.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	3.0	2.0	146.0	270.0	430.0	340.0	202.0	296.0	313.0	145.0	28.0	42.0	28.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Clara	Sechs Lieder	Op.	23	2		An einem lichten Morgen	1853.0		OSLC	1853.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	24.0	100.0	114.0	71.0	103.0	70.0	99.0	84.0	20.0	17.0	39.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Clara	Sechs Lieder	Op.	23	3		Geheimes Flüstern hier und dort	1853.0		OSLC	1853.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	21.0	111.0	332.0	500.0	280.0	386.0	950.0	1268.0	573.0	155.0	95.0	255.0	176.0	7.0	0.0	0.0	0.0	0.0	0.0
Schumann	Clara	Sechs Lieder	Op.	23	4		Auf einem grünen Hügel	1853.0		OSLC	1853.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	32.0	40.0	33.0	256.0	663.0	911.0	347.0	279.0	394.0	310.0	102.0	46.0	21.0	18.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Clara	Sechs Lieder	Op.	23	5		Das ist der Tag, der klingen mag	1853.0		OSLC	1853.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	15.0	25.0	64.0	289.0	823.0	593.0	436.0	366.0	607.0	496.0	223.0	44.0	150.0	79.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Clara	Sechs Lieder	Op.	23	6		O Lust, o Lust	1853.0		OSLC	1853.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	75.0	147.0	73.0	166.0	316.0	444.0	227.0	75.0	56.0	139.0	72.0	19.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Liederkreis	Op.	39	1		In der Fremde I	1840.0	1842.0	OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	43.0	123.0	71.0	80.0	71.0	99.0	52.0	9.0	5.0	16.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Liederkreis	Op.	39	2		Intermezzo	1840.0	1842.0	OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	16.0	41.0	64.0	274.0	581.0	568.0	316.0	206.0	294.0	277.0	76.0	21.0	13.0	10.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Liederkreis	Op.	39	3		Waldesgespräch	1840.0	1842.0	OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	41.0	139.0	39.0	107.0	277.0	397.0	133.0	36.0	55.0	89.0	106.0	28.0	44.0	72.0	152.0	34.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Liederkreis	Op.	39	4		Die Stille	1840.0	1842.0	OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	66.0	87.0	78.0	53.0	41.0	66.0	34.0	10.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Liederkreis	Op.	39	5		Mondnacht	1840.0	1842.0	OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	35.0	146.0	94.0	93.0	301.0	763.0	1028.0	481.0	324.0	448.0	288.0	209.0	42.0	18.0	15.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Liederkreis	Op.	39	6		Schöne Fremde	1840.0	1842.0	OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	35.0	82.0	54.0	188.0	331.0	421.0	317.0	147.0	174.0	143.0	65.0	23.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Liederkreis	Op.	39	7		Auf einer Burg	1840.0	1842.0	OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	25.0	137.0	269.0	149.0	225.0	420.0	637.0	375.0	178.0	106.0	272.0	142.0	33.0	4.0	33.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Liederkreis	Op.	39	8		In der Fremde II	1840.0	1842.0	OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	175.0	175.0	176.0	536.0	953.0	892.0	733.0	309.0	550.0	336.0	97.0	65.0	21.0	23.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Liederkreis	Op.	39	9		Wehmuth	1840.0	1842.0	OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	32.0	9.0	22.0	141.0	391.0	323.0	292.0	100.0	194.0	137.0	46.0	19.0	11.0	3.0	4.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Liederkreis	Op.	39	10		Zwielicht	1840.0	1842.0	OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	67.0	32.0	118.0	315.0	443.0	287.0	325.0	569.0	803.0	397.0	99.0	59.0	221.0	103.0	12.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Liederkreis	Op.	39	11		Im Walde	1840.0	1842.0	OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	23.0	52.0	50.0	305.0	528.0	404.0	510.0	493.0	362.0	290.0	155.0	77.0	53.0	27.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Liederkreis	Op.	39	12		Frühlingsnacht	1840.0	1842.0	OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	31.0	28.0	194.0	283.0	352.0	271.0	208.0	343.0	291.0	92.0	59.0	75.0	38.0	4.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Frauenliebe und Leben	Op.	42	1		Seit ich ihn gesehen	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	50.0	66.0	126.0	303.0	511.0	775.0	396.0	267.0	469.0	507.0	142.0	42.0	61.0	68.0	25.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Frauenliebe und Leben	Op.	42	2		Er, der Herrlichste von Allen	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	96.0	145.0	156.0	367.0	483.0	419.0	335.0	254.0	244.0	225.0	80.0	31.0	39.0	37.0	23.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Frauenliebe und Leben	Op.	42	3		Ich kann's nicht fassen, nicht glauben	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	13.0	6.0	37.0	111.0	112.0	53.0	38.0	37.0	54.0	14.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Frauenliebe und Leben	Op.	42	4		Du Ring an meinem Finger	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	0.0	47.0	52.0	63.0	37.0	39.0	31.0	28.0	15.0	4.0	5.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Frauenliebe und Leben	Op.	42	5		Helft mir, ihr Schwestern	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	40.0	34.0	31.0	23.0	29.0	85.0	91.0	21.0	0.0	31.0	21.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Frauenliebe und Leben	Op.	42	6		Süßer Freund, du blickest	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	38.0	36.0	28.0	16.0	23.0	26.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Frauenliebe und Leben	Op.	42	7		An meinem Herzen, an meiner Brust	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	66.0	47.0	60.0	125.0	183.0	68.0	25.0	77.0	43.0	9.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Frauenliebe und Leben	Op.	42	8		Nun hast du mir den ersten Schmerz getan	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	25.0	2.0	2.0	86.0	195.0	206.0	90.0	35.0	106.0	72.0	7.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	1		Im wunderschönen Monat Mai	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	107.0	140.0	71.0	30.0	65.0	35.0	16.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	2		Aus meinen Thränen sprießen	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	103.0	175.0	73.0	24.0	69.0	50.0	19.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	3		Die Rose, die Lilie, die Taube	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	31.0	66.0	63.0	38.0	12.0	35.0	23.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	4		Wenn ich in deine Augen seh'	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	59.0	84.0	64.0	85.0	170.0	140.0	58.0	16.0	25.0	26.0	11.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	5		Ich will meine Seele tauchen	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	17.0	27.0	6.0	16.0	31.0	31.0	17.0	1.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	6		Im Rhein, im heil'gen Strome	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	37.0	57.0	16.0	10.0	24.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	7		Ich grolle nicht	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	43.0	47.0	17.0	4.0	52.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	8		Und wüssten's die Blumen	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	41.0	100.0	136.0	49.0	10.0	37.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	9		Das ist ein Flöten und Geigen	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	40.0	33.0	6.0	0.0	13.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	10		Hör' ich das Liedchen klingen	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	11.0	15.0	0.0	11.0	35.0	42.0	13.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	11		Ein Jüngling liebt ein Mädchen	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	38.0	67.0	38.0	43.0	57.0	35.0	0.0	5.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	12		Am leuchtenden Sommermorgen	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	31.0	28.0	5.0	11.0	23.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	13		Ich hab' im Traum geweinet	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	52.0	46.0	18.0	20.0	35.0	28.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	14		Allnächtlich im Träume	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	29.0	0.0	5.0	36.0	39.0	16.0	3.0	0.0	11.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	15		Aus alten Märchen	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	38.0	48.0	39.0	19.0	31.0	18.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schumann	Robert	Dichterliebe	Op.	48	16		Die alten, bösen Lieder	1840.0		OSLC	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	53.0	46.0	36.0	8.0	37.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scriabin	Alexander	12 Etudes	Op.	8	1			1894.0		MS	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	112.0	252.0	290.0	110.0	94.0	155.0	102.0	12.0	9.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scriabin	Alexander	12 Etudes	Op.	8	2			1894.0		MS	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	34.0	70.0	67.0	16.0	26.0	41.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scriabin	Alexander	12 Etudes	Op.	8	3			1894.0		MS	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	119.0	188.0	90.0	23.0	79.0	44.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scriabin	Alexander	12 Etudes	Op.	8	4			1894.0		MS	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	27.0	0.0	20.0	44.0	34.0	27.0	3.0	0.0	18.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scriabin	Alexander	12 Etudes	Op.	8	5			1894.0		MS	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	44.0	18.0	0.0	33.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scriabin	Alexander	12 Etudes	Op.	8	6			1894.0		MS	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	56.0	56.0	21.0	3.0	39.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scriabin	Alexander	12 Etudes	Op.	8	7			1894.0		MS	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	17.0	57.0	76.0	21.0	10.0	21.0	17.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scriabin	Alexander	12 Etudes	Op.	8	8			1894.0		MS	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	79.0	80.0	44.0	13.0	39.0	28.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
